id;name;city;category;description;budget;duration_hours;best_time;tags;tips;
RAB112;Marché Nocturne;Rabat;shopping;Marché de nuit estival. Nourriture de rue, artisanat, animations, ambiance festive.;low;2;evening;night-market;street-food;summer;festive;Été seulement (juin-août); Goûtez aux brochettes locales; Animation musicale live;
RAB113;Jardin des Aromates;Rabat;nature;Jardin de plantes aromatiques et médicinales. Lavande, thym, romarin, ateliers de distillation.;free;1;morning;garden;herbs;aromatic;medicinal;Ateliers distillation certains jours; Vente d'huiles essentielles; Parfums naturels envoûtants;
RAB114;Studio de Danse;Rabat;culture;Studio proposant cours de danse traditionnelle et moderne. Danse orientale, chaâbi, contemporaine.;medium;2;evening;dance-studio;lessons;traditional;modern;Cours d'essai gratuit; Spectacles de fin d'année; Location studio pour groupes;
RAB115;Parc Aquatique;Rabat;sport;Parc aquatique avec toboggans, piscine à vagues, rivière paresseuse. Famille, été seulement.;high;4;afternoon;water-park;slides;pool;summer;Ouvert juin à septembre; Location casiers disponible; Surveillance renforcée;
RAB116;Musée du Verre;Rabat;culture;Musée du verre soufflé marocain. Collection historique, démonstrations de soufflage.;low;1.5;afternoon;museum;glass;blowing;demonstration;Soufflage de verre en direct; Pièces ancientes exceptionnelles; Boutique de verrerie artisanale;
RAB117;Plage des Pêcheurs;Rabat;nature;Plage traditionnelle avec barques de pêcheurs. Achat poisson frais directement aux pêcheurs.;free;1.5;morning;beach;fishermen;boats;fresh-fish;Achat direct le matin; Photos des barques colorées; Restaurants préparent votre poisson;
RAB118;Souk des Épices;Rabat;shopping;Marché aux épices coloré et parfumé. Safran, cumin, paprika, mélanges traditionnels.;low;1;morning;spice-market;spices;colorful;fragrant;Dégustation des mélanges; Conseils d'utilisation donnés; Emballage hermétique offert;
RAB119;Jardin des Cactus;Rabat;nature;Collection de cactus et succulentes. Variétés du Maroc et du monde, serre désertique.;free;1;afternoon;garden;cactus;succulents;desert;Éclairage spécial pour photos; Variétés rares étiquetées; Boutique de petits cactus;
RAB120;Salle de Concert Acoustique;Rabat;culture;Salle de concert intimiste, acoustique exceptionnelle. Musique classique, jazz, world music.;medium;2;evening;concert-hall;acoustic;jazz;classical;Réservation obligatoire; Acoustique réputée excellente; Rencontres avec musiciens;
RAB121;Circuit VTT;Rabat;sport;Circuit VTT en forêt. Parcours balisé, différents niveaux, location VTT.;medium;3;morning;mountain-bike;trails;forest;rental;Location VTT tout-terrain; Parcours balisés couleur; Carte des circuits disponible;
RAB122;Musée du Jouet;Rabat;culture;Musée des jouets traditionnels marocains. Jouets en bois, poupées, jeux anciens, nostalgie.;low;1;afternoon;museum;toys;traditional;nostalgia;Jouets anciens des années 50-60; Atelier fabrication jouets bois; Boutique de jouets artisanaux;
RAB123;Plage Naturiste;Rabat;nature;Zone de plage tolérée pour naturisme. Discrète, respectueuse, peu fréquentée.;free;2;weekday;beach;nudist;discreet;respectful;Respect strict des autres; Zone non officielle mais tolérée; Discrétion absolue requise;
RAB124;Marché de l'Occasion;Rabat;shopping;Marché de produits d'occasion. Meubles, électroménager, outils, bonnes affaires.;low;2;morning;secondhand-market;furniture;tools;bargains;Négociation nécessaire; Vérifiez l'état des produits; Livraison possible négociable;
RAB125;Jardin des Oiseaux Chanteurs;Rabat;nature;Volière extérieure avec oiseaux chanteurs indigènes. Mésanges, pinsons, rossignols, mélodies naturelles.;free;0.5;morning;aviary;singing-birds;native;melodies;Meilleur moment: début matin; Reconnaissance des chants expliquée; Calme pour écouter;
RAB126;Atelier de Calligraphie;Rabat;culture;Atelier-boutique de calligraphie arabe. Cours, réalisations sur commande, matériel.;medium;1.5;afternoon;calligraphy;workshop;arabic;courses;Cours particuliers disponibles; Réalisation prénom en calligraphie; Matériel de qualité en vente;
RAB127;Parc de Street Workout;Rabat;sport;Parc d'entraînement street workout gratuit. Barres, échelles, espaces de fitness extérieur.;free;1.5;morning;workout-park;fitness;outdoor;free;Équipement professionnel; Communauté sportive active; Cours collectifs certains jours;
RAB128;Musée de l'Éducation;Rabat;histoire;Musée de l'histoire de l'éducation au Maroc. Anciens manuels, photos de classes, évolution du système.;free;1;afternoon;museum;education;school;history;Manuels scolaires anciens; Photos de classes années 30-40; Évolution des méthodes pédagogiques;
RAB129;Plage des Coquillages;Rabat;nature;Plage réputée pour ses coquillages variés. Collection, observation, paysage unique.;free;2;low-tide;beach;shells;collection;tide;Marée basse indispensable; Chaussures aquatiques recommandées; Collection raisonnée seulement;
RAB130;Marché du Miel;Rabat;shopping;Marché spécialisé miels régionaux. Goût selon fleurs, propriétés, dégustation comparée.;medium;1;morning;honey-market;regional;tasting;health;Dégustation avant achat; Conseils selon usage; Miel d'eucalyptus réputé;
RAB131;Jardin des Sens;Rabat;nature;Jardin conçu pour déficients visuels. Plantes tactiles, parfumées, parcours sensoriel.;free;1;morning;garden;sensory;accessible;fragrant;Parcours guidé pour aveugles; Plantes à toucher encouragé; Expérience unique pour tous;
RAB132;Studio d'Enregistrement;Rabat;culture;Studio d'enregistrement professionnel ouvert aux visites. Technologie audio, histoire de la musique marocaine.;medium;1.5;afternoon;recording-studio;audio;technology;music;Visite guidée technique; Écoute d'enregistrements historiques; Rencontre avec ingénieurs du son;
RAB133;Parc de BMX;Rabat;sport;Parc spécialisé BMX. Bosses, courbes, modules pour figures, communauté jeune.;free;1.5;afternoon;bmx-park;extreme-sports;youth;tricks;Équipement de protection obligatoire; Communauté accueillante aux débutants; Compétitions locales;
RAB134;Musée de la Mode;Rabat;culture;Musée de la mode marocaine contemporaine. Créateurs, défilés, évolution du style urbain.;free;1.5;afternoon;museum;fashion;designers;contemporary;Collections de créateurs émergents; Défilés événementiels; Boutique de pièces uniques;
RAB135;Plage des Windsurfers;Rabat;nature;Spot idéal pour windsurf et kitesurf. Vent régulier, école, location matériel.;free;2;afternoon;beach;windsurf;kitesurf;windy;Location matériel sur place; Cours pour tous niveaux; Compétitions internationales parfois;
RAB136;Marché Bio Hebdomadaire;Rabat;shopping;Marché produits biologiques chaque vendredi. Légumes, fruits, fromages, pain bio local.;medium;1.5;morning;organic-market;weekly;fresh;local;Vendredi matin seulement; Producteurs présents; Dégustations gratuites;
RAB137;Jardin des Fontaines Musicales;Rabat;nature;Jardin avec spectacles de fontaines musicales le soir. Lumières, musique classique, chorégraphie d'eau.;free;1;evening;garden;fountains;music;light-show;Spectacles à 20h et 21h; Arriver 30min avant; Couverture légère conseillée;
RAB138;École de Cuisine;Rabat;culture;Ateliers de cuisine marocaine traditionnelle. Cours de tajine, couscous, pâtisseries, dégustation.;high;3;afternoon;cooking-school;workshop;food;tasting;Réservation obligatoire; Recettes à emporter; Déjeuner/dîner de vos préparations;
RAB139;Mur d'Escalade Extérieur;Rabat;sport;Mur d'escalade naturel en falaise côtière. Voies équipées, vue sur mer, sensations fortes.;free;2.5;morning;rock-climbing;cliff;sea-view;adventure;Matériel personnel nécessaire; Guide recommandé pour débutants; Spectaculaire mais exigeant;
RAB140;Musée de la Tapisserie;Rabat;culture;Musée de la tapisserie marocaine contemporaine. Œuvres monumentales, techniques modernes, artistes reconnus.;low;1.5;afternoon;museum;tapestry;contemporary;textile-art;Tapisseries monumentales impressionnantes; Techniques expliquées en détail; Artistes souvent présents;
RAB141;Plage des Chiens;Rabat;nature;Plage autorisée aux chiens toute l'année. Espace canin, poubelles spécifiques, communauté de maîtres.;free;1.5;morning;beach;dog-friendly;pets;community;Sac à déjection obligatoire; Zone clôturée pour lâcher; Rencontres entre chiens;
RAB142;Marché de l'Artisanat Berbère;Rabat;shopping;Marché spécialisé artisanat berbère. Tapis, poterie, bijoux argent des régions montagneuses.;medium;2;afternoon;berber-market;carpets;silver;mountain;Couleurs et motifs régionaux; Authenticité garantie; Histoire des pièces expliquée;
RAB143;Jardin des Baobabs;Rabat;nature;Jardin avec baobabs centenaires importés. Arbres majestueux, rareté botanique, ombre généreuse.;free;0.5;afternoon;garden;baobabs;rare-trees;shade;Arbres protégés (ne pas toucher); Photos impressionnantes; Fraîcheur appréciable l'été;
RAB144;Cinéma en Plein Air;Rabat;culture;Cinéma d'été en plein air. Films classiques projetés sur mur, ambiance conviviale, gratuit.;free;2.5;evening;outdoor-cinema;summer;free;classic-films;Juillet-août seulement; Apporter coussin ou chaise pliante; Snacks vendus sur place;
RAB145;Parc de CrossFit;Rabat;sport;Parc équipé pour crossfit en extérieur. Pneus, cordes, barres, entraînements collectifs.;free;1.5;morning;crossfit-park;fitness;community;workout;Équipement rustique mais fonctionnel; Cours collectifs matinaux; Communauté motivante;
RAB146;Musée des Instruments de Musique;Rabat;culture;Musée des instruments de musique traditionnels marocains. Luth, guembri, derbouka, histoire sonore.;low;1.5;afternoon;museum;instruments;traditional;music;Essai de certains instruments; Démonstrations musicales; Histoire de chaque instrument;
RAB147;Plage des Méduses;Rabat;nature;Plage parfois fréquentée par méduses (saisonnière). Information en temps réel, prudence requise.;free;1;morning;beach;jellyfish;caution;seasonal;Consulter les affichages à l'entrée; Saison: généralement juillet-août; Premiers secours disponibles;
RAB148;Marché de l'Encens;Rabat;shopping;Marché spécialisé encens et résines parfumées. Oliban, myrrhe, benjoin, atmosphère spirituelle.;low;1;morning;incense-market;resins;fragrance;spiritual;Démonstration de fumigation; Conseils selon effets recherchés; Mélanges personnalisés possibles;
RAB149;Jardin des Lotus;Rabat;nature;Bassin aux lotus sacrés. Fleurs spectaculaires, symbolisme spirituel, quiétude.;free;0.5;morning;garden;lotus;pond;spiritual;Floraison juillet-septembre; Symbolisme expliqué sur panneaux; Calme absolu respecté;
RAB150;Studio de Yoga;Rabat;culture;Studio de yoga avec vue sur mer. Cours tous niveaux, méditation, bien-être.;medium;1.5;morning;yoga-studio;wellness;meditation;sea-view;Cours d'essai gratuit; Location tapis sur place; Séances coucher de soleil spéciales;
RAB151;Parc de Slackline;Rabat;sport;Parc équipé pour slackline (équilibre sur sangle). Niveaux progressifs, communauté friendly.;free;1.5;afternoon;slackline-park;balance;fun;community;Location sangles débutants; Ateliers initiation weekends; Ambiance détendue et encourageante;
RAB152;Musée de la Dentelle;Rabat;culture;Musée de la dentelle au fuseau traditionnelle. Techniques rares, pièces anciennes, démonstrations.;low;1;afternoon;museum;lace;traditional;craft;Dentelle de Rabat spécifique; Démonstrations de techniques; Boutique de pièces uniques;
RAB153;Plage des Surfeurs Débutants;Rabat;nature;Plage idéale pour apprendre le surf. Vagues douces, fond de sable, écoles nombreuses.;free;2.5;morning;beach;beginner-surf;gentle-waves;sandy-bottom;Cours collectifs économiques; Location matériel débutant; Ambiance familiale;
RAB154;Marché de la Laine;Rabat;shopping;Marché spécialisé laines et fils. Teintures naturelles, qualité différentes, tricot.;low;1.5;morning;wool-market;yarn;knitting;natural-dyes;Laines non traitées disponibles; Conseils pour projets tricot; Teintures végétales expliquées;
RAB155;Jardin des Bonsaïs;Rabat;nature;Collection de bonsaïs centenaires. Art du bonsaï marocain, techniques, exposition permanente.;free;1;afternoon;garden;bonsai;miniature;art;Arbres de plusieurs décennies; Techniques de taille expliquées; Vente de jeunes bonsaïs;
RAB156;Atelier de Poterie Tournage;Rabat;culture;Atelier de tournage de poterie ouvert aux visiteurs. Création d'une pièce, cuisson incluse.;medium;2;afternoon;pottery-workshop;wheel;clay;creation;Réalisation d'une pièce à emporter; Cuisson incluse (retour 1 semaine); Ambiance créative et terreuse;
RAB157;Parc de Parkour;Rabat;sport;Parc aménagé pour parkour et freerunning. Modules urbains, sécurité, communauté sportive.;free;2;afternoon;parkour-park;urban;acrobatic;free-running;Échauffement obligatoire conseillé; Cours pour débutants; Ambiance respectueuse et safe;
RAB158;Musée du Thé;Rabat;culture;Musée dédié à la culture du thé au Maroc. Histoire, cérémonie, variétés, dégustation.;low;1.5;afternoon;museum;tea;ceremony;tasting;Cérémonie du thé démonstrée; Dégustation de thés rares; Vente de thés de qualité;
RAB159;Plage des Chevaliers;Rabat;nature;Plage avec club équestre sur sable. Balades à cheval dans l'eau, couchers de soleil romantiques.;high;2;sunset;beach;horse-riding;romantic;horseback;Réservation obligatoire pour balades; Niveau débutant accepté; Photos professionnelles proposées;
RAB160;Marché des Plantes;Rabat;shopping;Marché aux plantes et fleurs. Plantes d'intérieur, aromatiques, décoratives, conseils jardiniers.;low;1.5;morning;plant-market;flowers;indoor-plants;gardening;Conseils d'entretien donnés; Plantes adaptées climat local; Petits prix en fin de marché;
RAB161;Jardin des Fougères;Rabat;nature;Jardin ombragé de fougères variées. Ambiance forestière, fraîcheur, senteurs de sous-bois.;free;1;afternoon;garden;ferns;shady;forest;Fraîcheur appréciable en été; Fougères tropicales impressionnantes; Sentier botanique expliqué;
RAB162;Studio de Pilates;Rabat;culture;Studio de pilates contemporain. Méthode, rééducation, bien-être postural.;medium;1.5;morning;pilates-studio;wellness;posture;rehabilitation;Cours particuliers disponibles; Matériel professionnel; Première séance découverte;
RAB163;Parc de Beach Volley;Rabat;sport;Terrain de beach-volley aménagé sur sable. Location filet, balles, tournois spontanés.;free;2;afternoon;beach-volley;sand;tournament;fun;Location équipement sur place; Tournois amicaux weekends; Ambiance sportive et conviviale;
RAB164;Musée du Cuir;Rabat;culture;Musée des techniques du travail du cuir. Tanneries anciennes, maroquinerie, histoire artisanale.;low;1;afternoon;museum;leather;tannery;craft;Odeurs caractéristiques (s'y préparer); Démonstrations de teinture; Boutique de maroquinerie fine;
RAB165;Plage des Voiliers;Rabat;nature;Plage abritée pour voiliers et petits bateaux. École de voile, location, régates.;free;2;afternoon;beach;sailing;boats;regatta;Location voiliers avec moniteur; Cours tous niveaux; Regates locales le dimanche;
RAB166;Marché de l'Antiquité;Rabat;shopping;Marché d'antiquités et objets anciens. Meubles, tableaux, objets de collection, brocante de qualité.;high;2.5;morning;antiques-market;furniture;paintings;collectibles;Authenticité à vérifier soi-même; Négociation experte nécessaire; Livraison possible;
RAB167;Jardin des Camélias;Rabat;nature;Jardin de camélias rares. Collection botanique, floraison hivernale, couleurs vives.;free;1;winter;garden;camellias;flowers;winter-bloom;Floraison décembre à mars; Variétés étiquetées précisément; Calme en semaine;
RAB168;Atelier de Mosaïque;Rabat;culture;Atelier de création de mosaïque traditionnelle (zellige). Initiation, création carreau personnalisé.;medium;2;afternoon;mosaic-workshop;zellige;creation;traditional;Création d'un carreau à emporter; Techniques ancestrales expliquées; Pièces uniques en vente;
RAB169;Parc de Frisbee Golf;Rabat;sport;Parcours de frisbee golf (disc golf). 18 trous dans parc, location frisbees, gratuit.;free;2;afternoon;disc-golf;frisbee;course;free;Location frisbees à l'entrée; Parcours bien balisé; Jeu libre ou en groupe;
RAB170;Musée de la Céramique Verte;Rabat;culture;Musée spécialisé céramique verte de Fès et Meknès. Pièces historiques, techniques spécifiques.;low;1.5;afternoon;museum;green-ceramics;fes;history;Collection exceptionnelle de pièces anciennes; Techniques de la couleur verte expliquées; Répliques en vente;
RAB171;Plage des Palétuviers;Rabat;nature;Zone de mangrove préservée avec promenade sur pilotis. Écosystème unique, oiseaux aquatiques.;free;1.5;morning;beach;mangrove;boardwalk;ecosystem;Promenade sur pilotis sécurisée; Observation oiseaux excellente; Guide naturaliste parfois présent;
RAB172;Marché de la Vannerie;Rabat;shopping;Marché spécialisé vannerie et objets en osier, rotin, palmier. Paniers, meubles, décoration.;low;1.5;morning;basket-market;wicker;rattan;baskets;Démonstrations de tressage; Conseils d'entretien; Résistance à l'humidité testée;
RAB173;Jardin des Iris;Rabat;nature;Jardin d'iris avec variétés du monde entier. Floraison printanière spectaculaire, couleurs multiples.;free;1;spring;garden;iris;flowers;spring-bloom;Floraison avril-mai; Photos magnifiques en lumière matinale; Variétés étiquetées;
RAB174;Studio de Méditation;Rabat;culture;Studio dédié à la méditation et pleine conscience. Séances guidées, silence, bien-être mental.;medium;1;morning;meditation-studio;mindfulness;silence;wellness;Tenue confortable recommandée; Séances pour débutants; Ambiance calme et apaisante;
RAB175;Parc de Roller Derby;Rabat;sport;Piste dédiée au roller derby. Sport contact féminin principalement, entraînements publics.;free;1.5;evening;roller-derby;skating;contact-sport;women-sport;Entraînements ouverts aux spectateurs; Ambiance énergique et inclusive; Essai possible sur rendez-vous;
RAB176;Musée des Éventails;Rabat;culture;Musée des éventails traditionnels et modernes. Collection historique, matériaux variés, art de l'éventail.;low;1;afternoon;museum;fans;traditional;collection;Éventails de cérémonie marocains; Techniques de fabrication; Boutique d'éventails artisanaux;
RAB177;Plage des Galets;Rabat;nature;Plage de galets polis par la mer. Bruit caractéristique des vagues, paysage minéral.;free;1.5;afternoon;beach;pebbles;stones;mineral;Chaussures de marche recommandées; Galets polis magnifiques; Bruit apaisant des galets roulants;
RAB178;Marché du Cuivre;Rabat;shopping;Marché spécialisé objets en cuivre et laiton. Théières, plateaux, lanternes, travail du métal.;medium;2;afternoon;copper-market;metalwork;lanterns;teapots;Démonstrations de martelage; Cuivre poli ou vieilli au choix; Gravure personnalisée possible;
RAB179;Jardin des Arbres Fruitiers Rares;Rabat;nature;Jardin conservatoire d'arbres fruitiers anciens et rares du Maroc. Variétés oubliées, biodiversité.;free;1.5;spring;garden;fruit-trees;rare;biodiversity;Dégustation fruits selon saison; Variétés anciennes préservées; Visites guidées éducatives;
RAB180;Atelier de Parfumerie;Rabat;culture;Atelier de création de parfums naturels. Huiles essentielles marocaines, création parfum personnel.;high;2;afternoon;perfume-workshop;scents;essential-oils;custom;Création de son parfum unique; Dégustation olfactive guidée; Flacon personnalisé offert;
RAB181;Parc de Tir à l'Arc;Rabat;sport;Parc de tir à l'arc traditionnel et moderne. Initiation, location matériel, cibles variées.;medium;2;afternoon;archery-park;bow;arrows;targets;Location matériel tous niveaux; Moniteurs diplômés; Compétitions amicales;
RAB182;Musée des Masques;Rabat;culture;Musée des masques traditionnels marocains. Rituels, carnavals, significations culturelles.;low;1;afternoon;museum;masks;rituals;tradition;Masques de différentes régions; Rituels expliqués en détail; Ateliers création masques occasionnels;
RAB183;Plage des Marées;Rabat;nature;Plage avec marées spectaculaires (marnage important). Paysage changeant radicalement, vie intertidale.;free;2;low-tide;beach;tides;intertidal;changing-landscape;Consulter horaires des marées; Découverte faune à marée basse; Attention à la remontée rapide;
RAB184;Marché des Épices Médicinales;Rabat;shopping;Marché spécialisé épices aux vertus médicinales. Conseils santé, préparations traditionnelles.;medium;1.5;morning;medicinal-spices;health;remedies;traditional;Conseils d'utilisation thérapeutique; Préparations sur mesure; Épices de qualité supérieure;
RAB185;Jardin des Bambous;Rabat;nature;Forêt de bambous géants. Allées mystérieuses, bruissement des feuilles, ambiance asiatique.;free;1;afternoon;garden;bamboo;forest;asian-atmosphere;Promenade dans les allées de bambous; Bruissement apaisant par vent léger; Photos artistiques possibles;
RAB186;Studio de Théâtre;Rabat;culture;Studio de théâtre proposant cours d'improvisation et jeu dramatique. Tous niveaux, spectacles fin d'année.;medium;2;evening;theater-studio;improvisation;acting;classes;Cours d'essai gratuit; Spectacles de fin de session; Ambiance bienveillante;
RAB187;Parc de BMX Freestyle;Rabat;sport;Parc de BMX freestyle avec modules professionnels. Compétitions, communauté soudée.;free;2;afternoon;bmx-freestyle;extreme;competitions;community;Équipement de sécurité obligatoire; Communauté accueillante aux nouveaux; Compétitions locales fréquentes;
RAB188;Musée des Coiffes;Rabat;culture;Musée des coiffes et couvre-chefs traditionnels marocains. Régions, occasions, symboliques.;low;1;afternoon;museum;headdress;traditional;regional;Coiffes de mariage spectaculaires; Symboliques expliquées; Évolution historique visible;
RAB189;Plage des Dauphins;Rabat;nature;Zone d'observation occasionnelle de dauphins. Excursions en bateau, respect des animaux.;high;3;morning;beach;dolphins;boat-trip;wildlife;Observation sans dérangement; Excursions responsables recommandées; Saisonnalité: printemps-été;
RAB190;Marché des Étoffes Brodées;Rabat;shopping;Marché spécialisé étoffes brodées main. Finesse, motifs régionaux, travaux d'aiguille.;medium;2;afternoon;embroidered-fabric;embroidery;handwork;regional-patterns;Brodées main authentiques; Conseils pour projets couture; Prix selon complexité du travail;
RAB191;Jardin des plantes carnivores;Rabat;nature;Collection de plantes carnivores dans serre spéciale. Pièges spectaculaires, écosystème particulier.;low;1;afternoon;garden;carnivorous-plants;greenhouse;insectivores;Serre climatisée spéciale; Alimentation démonstrée parfois; Plantes fascinantes pour enfants;
RAB192;Atelier d'Enluminure;Rabat;culture;Atelier d'enluminure et calligraphie dorée. Techniques anciennes, réalisation miniature.;high;2;afternoon;illumination-workshop;gold-leaf;miniature;ancient-techniques;Techniques médiévales expliquées; Réalisation d'une lettre enluminée; Matériel rare et précieux;
RAB193;Parc de Crossminton;Rabat;sport;Terrain de crossminton (speedminton). Sport rapide, sans filet, adapté au vent.;free;1.5;afternoon;crossminton;racket-sport;fast;wind-friendly;Location raquettes et volants; Règles simples à apprendre; Sport intense cardio;
RAB194;Musée des Armes Traditionnelles;Rabat;culture;Musée d'armes traditionnelles marocaines. Poignards, fusils décorés, armures, symbolique.;low;1;afternoon;museum;weapons;traditional;decorated;Armes cérémonielles magnifiques; Symbolique des décorations; Histoire des techniques de forge;
RAB195;Plage des Oiseaux Migrateurs;Rabat;nature;Zone de repos pour oiseaux migrateurs. Observation ornithologique, saisons de migration.;free;1.5;morning;beach;migratory-birds;birdwatching;seasons;Meilleures périodes: mars-avril et septembre-octobre; Jumelles recommandées; Calme nécessaire pour observation;
RAB196;Marché des Savons Naturels;Rabat;shopping;Marché spécialisé savons naturels et produits de bain. Savon noir, huile d'argan, rhassoul.;low;1.5;morning;soap-market;natural;argan;rhassoul;Démonstrations de fabrication savon noir; Tests produits possibles; Conseils pour peau et cheveux;
RAB197;Jardin des Conifères;Rabat;nature;Collection de conifères du monde. Pins, sapins, cèdres, senteurs résineuses.;free;1;morning;garden;conifers;pines;cedars;Senteurs de résine en été; Cèdres de l'Atlas majestueux; Fraîcheur même en plein été;
RAB198;Studio de Danse Traditionnelle;Rabat;culture;Studio spécialisé danses traditionnelles marocaines. Ahidous, gnaoua, chaâbi, costumes.;medium;2;evening;traditional-dance;folk;costumes;music;Cours avec musiciens live; Costumes traditionnels fournis; Spectacles de fin de cycle;
RAB199;Parc de Footgolf;Rabat;sport;Parcours de footgolf (golf avec ballon de foot). 18 trous, fun, accessible à tous.;medium;2.5;afternoon;footgolf;soccer;golf;fun;Location ballons sur place; Parcours dans parc paysager; Compétitions amicales fréquentes;
RAB200;Musée des Marionnettes;Rabat;culture;Musée des marionnettes traditionnelles du monde avec focus Maghreb. Techniques, spectacles, ateliers.;low;1.5;afternoon;museum;puppets;traditional;world;Marionnettes d'ombres exceptionnelles; Spectacles certaines après-midis; Ateliers fabrication enfants;
RAB201;Plage des Étoiles de Mer;Rabat;nature;Plage abritant des étoiles de mer. Observation respectueuse, écosystème fragile.;free;1.5;low-tide;beach;starfish;marine-life;fragile;Ne pas toucher ni déplacer les étoiles; Observation discrète seulement; Marée basse obligatoire;
RAB202;Marché des Epices à Tajine;Rabat;shopping;Marché spécialisé mélanges d'épices pour tajine. Recettes, conseils cuisson, dégustation.;medium;1;morning;spice-blends;tajine;recipes;tasting;Mélanges pour viandes, poissons, légumes; Recettes traditionnelles données; Dégustation avant achat;
RAB203;Jardin des plantes grimpantes;Rabat;nature;Jardin structuré par arches et tonnelles couvertes de plantes grimpantes. Glycines, jasmins, roses.;free;1;spring;garden;climbing-plants;arches;pergola;Floraison printanière spectaculaire; Parfums envoûtants; Allées ombragées l'été;
RAB204;Atelier de Tissage Berbère;Rabat;culture;Atelier de tissage de tapis berbères. Métiers à tisser traditionnels, signification des motifs.;high;2;afternoon;weaving-workshop;berber;carpets;looms;Signification des motifs expliquée; Démonstration complète du tissage; Tapis authentiques en vente;
RAB205;Parc de Ultimate Frisbee;Rabat;sport;Terrain pour ultimate frisbee. Sport collectif sans contact, mixte, fair-play.;free;1.5;afternoon;ultimate-frisbee;team-sport;mixed;fair-play;Location frisbees sur place; Équipes formées sur place; Ambiance sportive et friendly;
RAB206;Musée des Instruments Scientifiques;Rabat;histoire;Musée d'instruments scientifiques anciens. Astrolabes, cartes anciennes, navigation.;low;1.5;afternoon;museum;scientific-instruments;astrolabes;navigation;Collection d'astrolabes arabes remarquables; Histoire des sciences arabes; Ateliers de fabrication de cadrans solaires;
RAB207;Plage des Bateaux Traditionnels;Rabat;nature;Plage où les pêcheurs remontent leurs barques en bois. Scènes authentiques, photos matinales.;free;1;morning;beach;fishing-boats;wooden;authentic;Meilleur moment: 6h-8h; Photos discrètes respectueuses; Achat poisson ultra-frais possible;
RAB208;Marché des Huiles Essentielles;Rabat;shopping;Marché spécialisé huiles essentielles pures. Tests olfactifs, propriétés thérapeutiques.;medium;1.5;morning;essential-oils;aromatherapy;pure;therapeutic;Tests olfactifs guidés; Conseils d'utilisation thérapeutique; Pureté garantie;
RAB209;Jardin des Succulentes;Rabat;nature;Collection de succulentes et plantes grasses. Formes étonnantes, adaptation à l'aridité.;free;1;afternoon;garden;succulents;cacti;drought-resistant;Plantes aux formes surprenantes; Adaptation à la sécheresse expliquée; Boutique de petites plantes;
RAB210;Studio de Chant Traditionnel;Rabat;culture;Studio de chant traditionnel marocain. Malhoun, chaâbi, techniques vocales spécifiques.;medium;2;evening;singing-studio;traditional;vocals;music;Cours avec accompagnement instrumental; Techniques vocales uniques; Spectacles de fin d'année;
RAB211;Parc de Paddle Tennis;Rabat;sport;Terrain de paddle tennis (tennis sur petit court). Sport rapide, mixte, populaire.;free;1.5;afternoon;paddle-tennis;racket-sport;fast;popular;Location raquettes et balles; Règles simples; Ambiance conviviale;
RAB212;Musée des Écritures;Rabat;culture;Musée des différentes écritures utilisées au Maroc. Arabe, tifinagh, hébreu, histoire de l'écriture.;low;1.5;afternoon;museum;writing;scripts;history;Évolution des alphabets expliquée; Ateliers calligraphie des différentes écritures; Manuscrits anciens exposés;
RAB213;Plage des Falaises;Rabat;nature;Plage entourée de falaises calcaires. Grottes marines accessibles à marée basse, paysage dramatique.;free;2.5;low-tide;beach;cliffs;caves;dramatic;Accès par sentier escarpé (prudence); Grottes explorables à marée basse; Spectaculaire par mer agitée;
RAB214;Marché des Noix et Fruits Secs;Rabat;shopping;Marché spécialisé noix, amandes, fruits secs. Qualité, provenance, conseils nutrition.;low;1;morning;nuts-market;almonds;dried-fruits;nutrition;Dégustation avant achat; Conserves de qualité supérieure; Emballage sous vide possible;
RAB215;Jardin des plantes tinctoriales;Rabat;nature;Jardin de plantes utilisées pour teintures naturelles. Indigo, garance, pastel, histoire des couleurs.;free;1.5;afternoon;garden;dye-plants;natural-colors;history;Démonstrations de teinture naturelle; Histoire des pigments expliquée; Ateliers teinture certains weekends;
RAB216;Atelier de Ferronnerie d'Art;Rabat;culture;Atelier de forge et ferronnerie traditionnelle. Démonstrations de travail du fer à chaud.;medium;2;afternoon;blacksmith-workshop;ironwork;forge;traditional;Chaleur et bruit (s'y préparer); Démonstrations impressionnantes; Pièces uniques en vente;
RAB217;Parc de Speedball;Rabat;sport;Terrain de speedball (balles rebonds). Sport de réflexes, rapide, peu d'espace nécessaire.;free;1;afternoon;speedball;reflex;sport;fast;Location balles et raquettes; Sport intense cardio; Ambiance compétitive amicale;
RAB218;Musée des Poids et Mesures;Rabat;histoire;Musée des anciens systèmes de poids et mesures marocains. Balance, mesures de volume, histoire commerce.;low;1;afternoon;museum;weights;measures;commerce;Systèmes traditionnels expliqués; Balance à plateaux fonctionnelles; Histoire du commerce transsaharien;
RAB219;Plage des Galets Colorés;Rabat;nature;Plage de galets aux couleurs variées (rouge, vert, blanc). Collection discrète autorisée.;free;1.5;afternoon;beach;colored-pebbles;collection;minerals;Collection modérée seulement; Galets polis par la mer; Photos artistiques de détails;
