id;name;city;category;description;budget;duration_hours;best_time;tags;tips;
IFR121;Parc des Jeux Traditionnels;Ifrane;culture;Espace où sont expliqués et pratiqués les jeux traditionnels berbères.;free;1.5;afternoon;ifrane,traditional games,berber,culture;Certains jeux peuvent être essayés. Animation souvent le week-end.;
IFR122;Observatoire Météo;Ifrane;science;Station d'observation météorologique avancée avec instruments de mesure.;free;0.75;afternoon;ifrane,weather,observation,science;Visite guidée sur rendez-vous. Données en temps réel intéressantes.;
IFR123;Vallée des Lavandes;Ifrane;nature;Champs de lavande cultivés pour l'huile essentielle, magnifiques en fleur.;free;1.5;summer;ifrane,lavender fields,essential oil,summer;Floraison en juillet. Parfum enivrant. Photos spectaculaires.;
IFR124;Atelier de Calligraphie;Ifrane;culture;Atelier d'artisanat spécialisé dans la calligraphie arabe sur différents supports.;low;1;afternoon;ifrane,calligraphy,arabic,art;Démonstrations impressionnantes. Cours d'initiation disponibles.;
IFR125;Point de vue de la Cascade;Ifrane;nature;Belvédère offrant une vue plongeante sur la cascade (quand elle coule).;free;0.5;spring;ifrane,waterfall viewpoint,seasonal;Accès par escalier métallique sécurisé. Vue impressionnante sur le vide.;
IFR126;Jardin des Roses;Ifrane;nature;Roseraie présentant des variétés de roses adaptées au climat montagnard.;free;1;spring;ifrane,rose garden,roses,spring;Floraison maximale en mai-juin. Parfums délicats.;
IFR127;Village de Aït Yahya;Ifrane;culture;Village fortifié traditionnel (ksar) en bon état de conservation.;free;1;morning;ait yahya,fortified village,ksar,history;Architecture défensive intéressante. Certaines parties sont encore habitées.;
IFR128;Atelier de Verre;Ifrane;culture;Petit atelier de soufflage de verre artisanal produisant des objets décoratifs.;low;1;afternoon;ifrane,glass blowing,craft,decorative;Chaleur intense près du four. Démonstrations spectaculaires.;
IFR129;Circuit des Arbres Remarquables;Ifrane;nature;Sentier balisé passant par les arbres les plus vieux ou impressionnants de la forêt.;free;2.5;morning;ifrane,remarkable trees,trail,ancient;Chaque arbre a sa plaque explicative. Respect absolu de ces monuments vivants.;
IFR130;Jardin des Fruits Rouges;Ifrane;nature;Jardin de petits fruits (framboises, fraises, groseilles) en culture biologique.;low;1.5;summer;ifrane,berries,organic,picking;Cueillette libre en saison (prix au poids). Fruits délicieux et sains.;
IFR131;Village de Tafajight;Ifrane;culture;Village isolé réputé pour son miel de montagne exceptionnel.;free;1.5;afternoon;tafajight,village,honey,isolated;Accès par piste difficile. Miel disponible à l'achat directement chez les apiculteurs.;
IFR132;Atelier de Fer Forgé;Ifrane;culture;Atelier produisant des éléments architecturaux et décoratifs en fer forgé.;medium;1;morning;ifrane,wrought iron,architecture,craft;Commandes pour portails, rampes, etc. Travail personnalisé possible.;
IFR133;Point de vue des Cimes;Ifrane;nature;Point le plus élevé accessible en voiture, vue panoramique extraordinaire.;free;0.5;sunrise;ifrane,summit viewpoint,panorama,sunrise;Idéal pour le lever du soleil. Froid même en été, prévoir veste chaude.;
IFR134;Jardin des Plantes Tinctoriales;Ifrane;nature;Jardin de plantes utilisées traditionnellement pour les teintures naturelles.;free;1;morning;ifrane,dye plants,color,traditional;Plantes étiquetées avec les couleurs qu'elles produisent. Ateliers de teinture occasionnels.;
IFR135;Village de Aït Ouabelli;Ifrane;culture;Village connu pour ses constructions en pierre sèche et ses greniers collectifs.;free;1.5;morning;ait ouabelli,stone buildings,granaries,traditional;Architecture vernaculaire remarquable. Techniques de construction ancestrales.;
IFR136;Atelier de Reliure;Ifrane;culture;Atelier artisanal de reliure de livres et de création de carnets.;medium;1;afternoon;ifrane,bookbinding,craft,paper;Reliures faites à la main avec matériaux de qualité. Commandes personnalisées.;
IFR137;Circuit des Panoramas;Ifrane;nature;Boucle de randonnée passant par plusieurs points de vue spectaculaires.;free;4;all day;ifrane,panorama circuit,hiking,views;Randonnée difficile mais récompensée par des vues incroyables. Prévoyez pique-nique et eau.;
IFR138;Jardin des Palmiers Nains;Ifrane;nature;Collection de palmiers nains (Chamaerops) adaptés aux montagnes marocaines.;free;0.75;afternoon;ifrane,dwarf palms,garden,unusual;Espèce endémique intéressante. Adaptation fascinante au climat.;
IFR139;Village de Tizi n'Tghoust;Ifrane;culture;Village perché avec système d'irrigation traditionnel (khettara) encore fonctionnel.;free;1.5;morning;tizi n'tghoust,perched village,irrigation;Système ingénieux de partage de l'eau. Visite guidée par un ancien possible.;
IFR140;Atelier de Mosaïque;Ifrane;culture;Atelier de création de mosaïques traditionnelles (zellige) et contemporaines.;medium;1.5;afternoon;ifrane,mosaic,zellige,craft;Techniques ancestrales expliquées. Petites pièces souvenirs disponibles.;
IFR141;Point de vue du Parc National;Ifrane;nature;Belvédère aménagé par le parc national avec panneaux d'interprétation.;free;0.5;morning;ifrane,national park viewpoint,interpretation;Explications sur l'écosystème de la forêt de cèdres. Tables d'orientation.;
IFR142;Jardin des Plantes Médicinales;Ifrane;nature;Jardin éducatif présentant les plantes utilisées en médecine traditionnelle.;free;1.5;morning;ifrane,medicinal plants,healing,education;Plantes étiquetées avec leurs propriétés. Ateliers sur les remèdes naturels parfois organisés.;
IFR143;Village de Tafraout;Ifrane;culture;Village entouré de rochers aux formes étranges, site géologique intéressant.;free;1;afternoon;tafraout,village,rock formations,geology;Paysage lunaire. Rochers sculptés par l'érosion. Site photogénique.;
IFR144;Atelier de Marqueterie;Ifrane;culture;Atelier spécialisé dans la marqueterie de bois précieux incrustés.;high;1;morning;ifrane,marquetry,precious wood,inlay;Travail d'une précision extrême. Pièces uniques de grande valeur.;
IFR145;Circuit des Rochers Sculptés;Ifrane;nature;Sentier passant par des formations rocheuses aux formes évocatrices.;free;2;afternoon;ifrane,sculpted rocks,geology,trail;Laissez libre cours à votre imagination pour voir des formes dans les rochers.;
IFR146;Jardin des Arbres Fruitiers Locaux;Ifrane;nature;Collection d'arbres fruitiers traditionnels de la région (pommiers, poiriers, pruniers).;free;1;spring;ifrane,fruit trees,orchard,local;Floraison printanière magnifique. Fruits selon les saisons.;
IFR147;Village de Aït Bougmaz;Ifrane;culture;Village au fond d'une vallée fertile, agriculture traditionnelle préservée.;free;1.5;morning;ait bougmaz,valley village,agriculture;Terres cultivées en terrasses. Techniques agricoles non mécanisées.;
IFR148;Atelier de Poterie Contemporaine;Ifrane;culture;Atelier d'artiste créant des céramiques contemporaines inspirées des traditions.;medium;1.5;afternoon;ifrane,contemporary pottery,art,ceramics;Pièces uniques et artistiques. Fusion entre tradition et modernité.;
IFR149;Point de vue de la Forêt;Ifrane;nature;Tour d'observation en bois offrant une vue sur la canopée de la forêt de cèdres.;free;0.5;morning;ifrane,forest viewpoint,canopy,tower;Montée par escalier en colimaçon. Vue unique sur la cime des arbres.;
IFR150;Jardin des Plantes Aromatiques de Montagne;Ifrane;nature;Collection de plantes aromatiques spécifiques aux écosystèmes montagnards.;free;1;morning;ifrane,mountain herbs,aromatic,ecology;Parfums intenses. Plantes utilisées en cuisine et en infusion.;
IFR151;Village de Imilchil;Ifrane;culture;Village célèbre pour son moussem des fiançailles (mariage collectif) en septembre.;free;2;september;imilchil,festival,marriage,berber;Événement majeur mais très touristique. Authenticité à chercher hors du moussem.;
IFR152;Atelier de Vannerie Spiralée;Ifrane;culture;Atelier spécialisé dans la vannerie spiralée (technique spécifique à la région).;low;1;morning;ifrane,spiral basketry,unique technique,craft;Technique rare et caractéristique. Objets à la fois solides et légers.;
IFR153;Circuit des Lacs d'Altitude;Ifrane;nature;Randonnée exigeante menant à plusieurs lacs d'altitude peu fréquentés.;free;5;summer;ifrane,high altitude lakes,challenging,remote;Pour randonneurs expérimentés seulement. Guide fortement recommandé. Conditions changeantes.;
IFR154;Jardin des Conifères Marocains;Ifrane;nature;Collection complète des conifères endémiques du Maroc.;free;1.5;all year;ifrane,conifers,endemic,botany;Intéressant pour les botanistes. Présentation de toutes les espèces de conifères marocains.;
IFR155;Village de Taghia;Ifrane;culture;Village isolé célèbre parmi les alpinistes pour ses falaises de calcaire.;free;1;afternoon;taghia,village,climbing,remote;Accès difficile. Destination prisée des grimpeurs du monde entier.;
IFR156;Atelier de Céramique Architecturale;Ifrane;culture;Atelier produisant des éléments de décoration architecturale en céramique (zellige).;medium;1.5;morning;ifrane,architectural ceramics,zellige,decoration;Commandes pour mosquées, hammams, maisons traditionnelles. Techniques complexes.;
IFR157;Point de vue des Deux Vallées;Ifrane;nature;Belvédère d'où l'on voit deux vallées distinctes se rejoindre.;free;0.5;afternoon;ifrane,two valleys viewpoint,geography;Phénomène géographique intéressant. Contraste entre les deux vallées.;
IFR158;Jardin des Plantes de Rocaille;Ifrane;nature;Jardin aménagé avec des rochers naturels et des plantes de rocaille.;free;1;spring;ifrane,rock garden,alpine plants,spring;Floraison printanière spectaculaire. Plantes adaptées aux conditions difficiles.;
IFR159;Village de Aït Hani;Ifrane;culture;Village avec maison-tour (agadir) parfaitement conservée.;free;1;morning;ait hani,fortified house,agadir,history;Architecture défensive berbère typique. Intérieur visitable (clé chez le gardien).;
IFR160;Atelier de Tissage de Tapis;Ifrane;culture;Atelier où des artisanes tissent des tapis de haute qualité selon des motifs ancestraux.;high;1.5;morning;ifrane,carpet weaving,high quality,ancestral;Temps de réalisation impressionnant (plusieurs mois). Qualité exceptionnelle des laines et teintures.;
IFR161;Circuit des Sources Sacrées;Ifrane;culture;Parcours religieux et culturel visitant plusieurs sources considérées comme sacrées.;free;3;morning;ifrane,sacred springs,pilgrimage,cultural;Respect absolu des sites. Rites locaux à observer discrètement.;
IFR162;Jardin des Plantes Comestibles Sauvages;Ifrane;nature;Jardin présentant les plantes sauvages comestibles de la région.;free;1.5;spring;ifrane,wild edible plants,foraging;Dégustations selon les saisons. Apprentissage de la cueillette responsable.;
IFR163;Village de Tighremt n'Ouzrou;Ifrane;culture;Village avec grenier collectif fortifié (igherm) en excellent état.;free;1.5;morning;tighremt n'ouzrou,collective granary,fortified;Système de stockage collectif ancestral. Architecture impressionnante.;
IFR164;Atelier de Ferronnerie d'Art;Ifrane;culture;Atelier créant des œuvres d'art en fer forgé (sculptures, mobiliers).;high;1;afternoon;ifrane,art ironwork,sculpture,furniture;Pièces uniques et artistiques. Artiste reconnu localement.;
IFR165;Point de vue de l'Université;Ifrane;nature;Point de vue sur le campus universitaire et les montagnes environnantes.;free;0.5;evening;ifrane,university viewpoint,campus;Accès depuis le campus (autorisation nécessaire le soir). Vue paisible.;
IFR166;Jardin des Plantes à Parfum;Ifrane;nature;Jardin de plantes utilisées en parfumerie (rose, jasmin, géranium, etc.).;free;1;summer;ifrane,perfume plants,fragrance;Parfums enivrants en été. Ateliers de distillation parfois organisés.;
IFR167;Village de Tizi n'Ouano;Ifrane;culture;Village connu pour ses peintures rupestres préhistoriques à proximité.;free;1.5;morning;tizi n'ouano,rock art,prehistoric;Peintures difficiles d'accès. Guide local nécessaire pour les trouver. Fragiles, ne pas toucher.;
IFR168;Atelier de Poterie Utilitraire;Ifrane;culture;Atelier produisant des objets utilitaires en poterie (tajines, plats, jarres).;low;1;morning;ifrane,utilitarian pottery,cooking,traditional;Poterie culinaire de qualité. Tajines traditionnels à prix raisonnables.;
IFR169;Circuit des Bergeries;Ifrane;culture;Randonnée permettant de visiter des bergeries traditionnelles en activité.;free;3;spring;ifrane,sheepfolds,transhumance,spring;Meilleure visite au printemps lors de la transhumance. Rencontre avec les bergers.;
IFR170;Jardin des Iris;Ifrane;nature;Collection d'iris sauvages et cultivés, fleur emblématique des montagnes marocaines.;free;1;spring;ifrane,iris,garden,spring;Floraison spectaculaire en mai. Couleurs variées.;
IFR171;Village de Aït M'Hamed;Ifrane;culture;Village avec système traditionnel de répartition de l'eau (seguias) très élaboré.;free;1.5;morning;ait m'hamed,water distribution,traditional;Ingéniosité du système hydraulique traditionnel. Encore en usage aujourd'hui.;
IFR172;Atelier de Dorure;Ifrane;culture;Atelier spécialisé dans la dorure à la feuille d'or sur bois et cuir.;high;1;afternoon;ifrane,gilding,gold leaf,decoration;Technique ancestrale rare. Brillant incomparable de l'or véritable.;
IFR173;Point de vue du Col;Ifrane;nature;Vue depuis un col de montagne sur les routes sinueuses des vallées.;free;0.5;morning;ifrane,mountain pass viewpoint,roads;Spectacle des voitures serpentant dans la montagne. Vent souvent fort.;
IFR174;Jardin des Épices;Ifrane;nature;Jardin de plantes produisant des épices utilisées en cuisine marocaine.;free;1;summer;ifrane,spice plants,culinary;Découverte des plantes avant transformation en épices. Odeurs caractéristiques.;
IFR175;Village de Tafoughalt;Ifrane;culture;Village proche de grottes préhistoriques importantes (non ouvertes au public).;free;1;afternoon;tafoughalt,prehistoric caves,archaeology;Site archéologique majeur mais accès restreint. Musée local parfois ouvert.;
IFR176;Atelier de Restauration de Tapis;Ifrane;culture;Atelier spécialisé dans la restauration de tapis anciens.;high;1;morning;ifrane,carpet restoration,antique,repair;Travail minutieux invisible. Valorisation du patrimoine textile.;
IFR177;Circuit des Cascades Saisonnnières;Ifrane;nature;Randonnée reliant plusieurs cascades qui ne coulent qu'en certaines saisons.;free;3.5;spring;ifrane,seasonal waterfalls circuit,spring;Paysage radicalement différent selon la saison. Printemps recommandé.;
IFR178;Jardin des Plantes Tinctoriales Locales;Ifrane;nature;Jardin spécifique aux plantes tinctoriales de la région d'Ifrane.;free;1;summer;ifrane,local dye plants,regional;Couleurs spécifiques à la région. Plantes parfois rares.;
IFR179;Village de Aït Abdallah;Ifrane;culture;Village célèbre pour ses constructions en pisé aux couleurs ocre naturelles.;free;1;afternoon;ait abdallah,adobe,ocher,architecture;Harmonie parfaite avec le paysage. Couleurs changeantes avec la lumière.;
IFR180;Atelier de Marqueterie de Nacre;Ifrane;culture;Atelier spécialisé dans l'incrustation de nacre dans le bois.;high;1.5;afternoon;ifrane,mother of pearl,inlay,precious;Travail d'une précision extrême. Effets de lumière uniques.;
IFR181;Point de vue de la Nuit;Ifrane;nature;Belvédère réputé pour l'observation des étoiles (peu de pollution lumineuse).;free;1;night;ifrane,night viewpoint,stars,astronomy;Apportez une couverture chaude. Nuits claires spectaculaires.;
IFR182;Jardin des Plantes de Garrigue;Ifrane;nature;Jardin recréant l'écosystème de garrigue méditerranéenne en altitude.;free;1;spring;ifrane,garrique,mediterranean,ecosystem;Parfums caractéristiques (thym, romarin). Plantes résistantes à la sécheresse.;
IFR183;Village de Tizi n'Test;Ifrane;culture;Village contrôlant l'ancien passage stratégique entre Marrakech et Taroudant.;free;1;morning;tizi n'test,strategic pass,history;Histoire militaire intéressante. Vestiges de fortifications.;
IFR184;Atelier de Vitrail;Ifrane;culture;Atelier créant des vitraux pour églises et bâtiments publics.;high;1.5;afternoon;ifrane,stained glass,windows,religious;Jeux de lumière magnifiques. Techniques traditionnelles préservées.;
IFR185;Circuit des Anciennes Carrières;Ifrane;history;Sentier passant par d'anciennes carrières de pierre ayant fourni les matériaux de construction.;free;2;afternoon;ifrane,quarries,history,stone;Histoire de l'extraction de la pierre locale. Formations géologiques intéressantes.;
IFR186;Jardin des Plantes Carnivores;Ifrane;nature;Collection de plantes carnivores adaptées aux sols pauvres en nutriments.;low;1;afternoon;ifrane,carnivorous plants,insects,biology;Fascinant mécanisme de survie. Nourrissage parfois démontré.;
IFR187;Village de Aït Boulli;Ifrane;culture;Village réputé pour son artisanat du cuir (sans atelier organisé).;free;1;morning;ait boulli,leather,craft,informal;Artisanat familial diffus. Demandez aux habitants pour voir le travail.;
IFR188;Atelier de Reliure d'Art;Ifrane;culture;Atelier créant des reliures artistiques uniques pour livres d'artistes.;high;1.5;afternoon;ifrane,art binding,unique,limited edition;Pièces uniques. Combinaison de techniques traditionnelles et créatives.;
IFR189;Point de vue du Lever de Lune;Ifrane;nature;Belvédère spécialement orienté pour observer le lever de la lune sur les montagnes.;free;1;full moon;ifrane,moonrise viewpoint,full moon;Phénomène impressionnant par nuit de pleine lune. Apportez lampe de poche.;
IFR190;Jardin des Plantes Aromatiques Culinaires;Ifrane;nature;Jardin dédié aux herbes utilisées dans la cuisine marocaine locale.;free;1;summer;ifrane,culinary herbs,cooking,local;Découverte des herbes spécifiques à la cuisine du Moyen Atlas. Dégustations possibles.;
IFR191;Village de Tizi n'Oucheg;Ifrane;culture;Village avec architecture troglodytique partielle (maisons creusées dans la roche).;free;1.5;afternoon;tizi n'oucheg,troglodyte,rock houses;Habitat original adapté au climat. Certaines habitations encore occupées.;
IFR192;Atelier de Mosaïque Contemporaine;Ifrane;culture;Atelier créant des mosaïques contemporaines avec matériaux innovants.;medium;1.5;afternoon;ifrane,contemporary mosaic,art,innovation;Fusion entre tradition et modernité. Œuvres d'art uniques.;
IFR193;Circuit des Anciens Chemins de Transhumance;Ifrane;history;Sentier empruntant les anciens chemins de transhumance des troupeaux.;free;4;spring;ifrane,transhumance paths,history,spring;Histoire du pastoralisme dans la région. Rencontres avec les troupeaux en saison.;
IFR194;Jardin des Plantes d'Ombre;Ifrane;nature;Jardin aménagé dans une zone ombragée présentant des plantes de sous-bois.;free;1;afternoon;ifrane,shade plants,understory;Agréable par journée ensoleillée. Plantes souvent à feuillage décoratif.;
IFR195;Village de Aït Ikkou;Ifrane;culture;Village connu pour ses constructions en pierre sèche sans mortier.;free;1;morning;ait ikkou,dry stone,architecture;Technique de construction ancienne et durable. Murs impressionnants.;
IFR196;Atelier de Restauration de Céramique;Ifrane;culture;Atelier spécialisé dans la restauration de céramiques anciennes.;high;1.5;afternoon;ifrane,ceramic restoration,antique,repair;Travail de précision. Colleurs spéciaux pour différentes céramiques.;
IFR197;Point de vue des Nuages;Ifrane;nature;Belvédère souvent au-dessus des nuages, offrant un spectacle de mer de nuages.;free;0.5;morning;ifrane,cloud sea viewpoint,weather;Phénomène météorologique impressionnant. Fréquent tôt le matin en certaines saisons.;
IFR198;Jardin des Plantes de Berge;Ifrane;nature;Jardin présentant les plantes typiques des bords de rivières et ruisseaux.;free;1;spring;ifrane,riverbank plants,wetland;Écosystème spécifique des zones humides. Plantes souvent luxuriantes.;
IFR199;Village de Tizi n'Addi;Ifrane;culture;Village avec système de cultures en terrasses particulièrement bien préservé.;free;1.5;morning;tizi n'addi,terraced fields,agriculture;Ingénierie agricole traditionnelle. Paysage humanisé harmonieux.;
IFR200;Atelier de Sculpture sur Pierre;Ifrane;culture;Atelier où des artisans sculptent la pierre locale pour éléments architecturaux.;medium;1;afternoon;ifrane,stone carving,sculpture,architecture;Travail physique intense. Techniques manuelles traditionnelles.;
IFR201;Circuit des Frontières Tribales Historiques;Ifrane;history;Sentier marquant les anciennes frontières entre tribus berbères.;free;3;morning;ifrane,tribal boundaries,history,berber;Histoire sociale et politique de la région. Pierres frontières encore visibles.;
IFR202;Jardin des Plantes de Prairie Alpine;Ifrane;nature;Jardin recréant une prairie alpine avec ses fleurs caractéristiques.;free;1;summer;ifrane,alpine meadow,flowers,summer;Floraison estivale spectaculaire. Plantes adaptées aux conditions extrêmes.;
IFR203;Village de Aït Ouaouzguit;Ifrane;culture;Village avec greniers collectifs à étages (agadirs) uniques dans la région.;free;1.5;morning;ait ouaouzguit,multi-story granaries,unique;Architecture de stockage sophistiquée. Système social complexe derrière ces constructions.;
IFR204;Atelier de Poterie pour Enfants;Ifrane;culture;Atelier d'initiation à la poterie spécialement conçu pour les enfants.;medium;1.5;afternoon;ifrane,children pottery,workshop,family;Réservation nécessaire. Les enfants repartent avec leurs créations.;
IFR205;Point de vue du Coucher de Soleil d'Hiver;Ifrane;nature;Belvédère orienté pour les magnifiques couchers de soleil d'hiver.;free;0.5;winter sunset;ifrane,winter sunset viewpoint,seasonal;Phénomène lumineux particulier en hiver. Couleurs spectaculaires.;
IFR206;Jardin des Plantes Méditerranéennes Résistantes au Froid;Ifrane;nature;Jardin de plantes méditerranéennes particulièrement résistantes au gel.;free;1;spring;ifrane,cold resistant mediterranean plants;Sélection de plantes supportant les hivers rigoureux d'Ifrane. Intérêt pour les jardiniers locaux.;
IFR207;Village de Tizi n'Ouaddou;Ifrane;culture;Village avec système d'irrigation souterrain (khettara) encore fonctionnel.;free;1.5;morning;tizi n'ouaddou,underground irrigation,traditional;Ingénierie hydraulique ancienne. Visite des puits d'accès possibles.;
IFR208;Atelier de Teinture à l'Indigo;Ifrane;culture;Atelier spécialisé dans la teinture à l'indigo naturel.;medium;1;morning;ifrane,indigo dyeing,natural,blue;Technique rare. Belle couleur bleue profonde obtenue naturellement.;
IFR209;Circuit des Sites Archéologiques Mineurs;Ifrane;history;Sentier passant par des sites archéologiques mineurs (tumulus, habitats temporaires).;free;2.5;morning;ifrane,minor archaeological sites,history;Préhistoire récente de la région. Sites peu spectaculaires mais intéressants historiquement.;
IFR210;Jardin des Plantes de Talus;Ifrane;nature;Jardin présentant des plantes adaptées à la stabilisation des talus et pentes.;free;1;spring;ifrane,slope plants,erosion control;Plantes utiles pour la lutte contre l'érosion. Racines profondes et systèmes stabilisateurs.;
IFR211;Village de Aït Mraou;Ifrane;culture;Village connu pour ses peintures murales traditionnelles à l'intérieur des maisons.;free;1;afternoon;ait mraou,wall paintings,traditional;Art décoratif berbère. Demandez poliment pour voir l'intérieur d'une maison.;
IFR212;Atelier de Fabrication de Tambours;Ifrane;culture;Atelier produisant des tambours traditionnels berbères.;low;1;morning;ifrane,drum making,percussion,music;Peaux animales tendues sur bois local. Instruments fonctionnels et décoratifs.;
IFR213;Point de vue de l'Aube;Ifrane;nature;Belvédère idéal pour observer le lever du soleil sur les montagnes.;free;0.5;sunrise;ifrane,sunrise viewpoint,dawn;Arrivez avant l'aube pour ne rien manquer. Froid matinal, prévoir veste chaude.;
IFR214;Jardin des Plantes de Falaise;Ifrane;nature;Jardin présentant des plantes adaptées aux parois rocheuses et falaises.;free;1;spring;ifrane,cliff plants,rock faces;Plantes aux racines puissantes et port retombant. Adaptation fascinante.;
IFR215;Village de Tizi n'Tleta;Ifrane;culture;Village au carrefour de trois vallées, importance historique comme lieu d'échange.;free;1;morning;tizi n'tleta,crossroads village,exchange;Histoire commerciale intéressante. Position stratégique évidente.;
IFR216;Atelier de Marqueterie de Paille;Ifrane;culture;Atelier spécialisé dans la marqueterie de paille, technique délicate.;high;1;afternoon;ifrane,straw marquetry,delicate,light effect;Travail d'une minutie extrême. Effets visuels changeant avec la lumière.;
IFR217;Circuit des Anciennes Voies de Communication;Ifrane;history;Sentier suivant d'anciennes voies de communication pré-coloniales.;free;3;morning;ifrane,ancient routes,communication,history;Histoire des déplacements et échanges avant les routes modernes. Chemins parfois pavés.;
IFR218;Jardin des Plantes de Sol Acide;Ifrane;nature;Jardin présentant des plantes adaptées aux sols acides de certaines zones.;free;1;summer;ifrane,acid soil plants,adaptation;Plantes spécifiques à ces conditions. Amendements naturels expliqués.;
IFR219;Village de Aït Boukhris;Ifrane;culture;Village avec architecture défensive caractéristique (maisons fortifiées individuelles).;free;1.5;morning;ait boukhris,fortified houses,defense;Chaque maison est une petite forteresse. Histoire d'insécurité passée.;
IFR220;Atelier de Restauration de Bois;Ifrane;culture;Atelier spécialisé dans la restauration d'objets et meubles en bois anciens.;high;1.5;afternoon;ifrane,wood restoration,antique,conservation;Respect des techniques et matériaux d'origine. Valeur historique préservée.;
IFR221;Point de vue des Vautours;Ifrane;nature;Belvédère d'où l'on peut observer les vautours planant sur les courants ascendants.;free;1;morning;ifrane,vulture viewpoint,raptors,birds;Jumelles indispensables. Observation possible de plusieurs espèces de rapaces.;
IFR222;Jardin des Plantes de Tourbière;Ifrane;nature;Jardin recréant un environnement de tourbière de montagne (écosystème rare).;free;1;summer;ifrane,bog plants,peatland,rare;Écosystème fragile et rare en Afrique du Nord. Plantes spécialisées intéressantes.;
IFR223;Village de Tizi n'Irs;Ifrane;culture;Village avec tradition de poterie utilitaire sans tour (technique du colombin).;free;1.5;morning;tizi n'irs,coil pottery,traditional;Technique ancienne de modelage sans tour. Poterie simple mais fonctionnelle.;
IFR224;Atelier de Ferblanterie;Ifrane;culture;Atelier produisant des objets en fer-blanc (lanternes, récipients).;low;1;morning;ifrane,tinware,utilitarian,craft;Objets du quotidien traditionnels. Techniques de fabrication manuelle.;
IFR225;Circuit des Bornes Frontières Historiques;Ifrane;history;Sentier longeant d'anciennes bornes marquant des frontières administratives.;free;2.5;afternoon;ifrane,boundary markers,history,administration;Histoire de la délimitation des territoires. Pierres gravées parfois visibles.;
IFR226;Jardin des Plantes de Dunes Fossiles;Ifrane;nature;Jardin présentant des plantes adaptées aux sols sableux (anciennes dunes fossiles).;free;1;spring;ifrane,fossil dune plants,sandy soil;Géologie particulière de la région. Plantes aux adaptations spécifiques.;
IFR227;Village de Aït Souab;Ifrane;culture;Village avec tradition de tissage de couvertures en laine très réputées.;low;1;afternoon;ait souab,blanket weaving,wool;Couvertures chaudes et légères. Motifs traditionnels transmis.;
IFR228;Atelier de Fabrication de Savon Artisanal;Ifrane;culture;Atelier produisant des savons traditionnels à l'huile d'olive et plantes.;low;1;morning;ifrane,soap making,olive oil,aromatic;Processus de saponification à froid. Savons naturels et doux pour la peau.;
IFR229;Point de vue des Étoiles Filantes;Ifrane;nature;Belvédère réputé pour l'observation des étoiles filantes (août surtout).;free;2;august night;ifrane,shooting stars,meteor showers;Idéal pendant les Perséides (mi-août). Couverture chaude et patience nécessaires.;
IFR230;Jardin des Plantes de Marais Salant (Fossile);Ifrane;nature;Jardin présentant des plantes adaptées aux sols salins (ancien marais salant).;free;1;summer;ifrane,salt marsh plants,fossil,halophytes;Géologie révélant un passé marin. Plantes tolérantes au sel.;
IFR231;Village de Tizi n'Oulghi;Ifrane;culture;Village avec système de justice traditionnelle encore partiellement en usage.;free;1;morning;tizi n'oulghi,traditional justice,customary law;Histoire sociale intéressante. Conseil des anciens toujours respecté.;
IFR232;Atelier de Reliure Traditionnelle;Ifrane;culture;Atelier perpétuant l'art traditionnel de la reliure de livres manuscrits.;medium;1;afternoon;ifrane,traditional bookbinding,manuscripts;Reliures en cuir avec décorations estampées. Pour livres de valeur.;
IFR233;Circuit des Anciennes Mines;Ifrane;history;Sentier passant par d'anciennes mines de fer et de plomb exploitées jusqu'au 20e siècle.;free;2.5;afternoon;ifrane,old mines,mining,history;Histoire industrielle locale. Vestiges des installations minières.;
IFR234;Jardin des Plantes de Pelouse Calcaire;Ifrane;nature;Jardin recréant une pelouse calcaire, écosystème particulier des sols calcaires.;free;1;spring;ifrane,calcareous grassland,limestone;Flore spécifique aux sols calcaires. Fleurs petites mais nombreuses.;
IFR235;Village de Aït Ider;Ifrane;culture;Village avec tradition de musique et danse berbère particulièrement vivante.;free;1;evening;ait ider,music,dance,berber;Soirées musicales spontanées parfois. Demandez respectueusement s'il y a une occasion.;
IFR236;Atelier de Céramique à Engobe;Ifrane;culture;Atelier spécialisé dans la céramique à engobe (décor avec argile colorée).;medium;1.5;morning;ifrane,slipware pottery,decorative;Technique décorative spécifique. Motifs géométriques traditionnels.;
IFR237;Point de vue des Inversions de Température;Ifrane;nature;Belvédère situé à une altitude où se produisent souvent des inversions de température.;free;0.5;winter morning;ifrane,temperature inversion viewpoint,meteorology;Phénomène météorologique intéressant. Vallées souvent remplies de brouillard alors que le point de vue est ensoleillé.;
IFR238;Jardin des Plantes de Éboulis;Ifrane;nature;Jardin présentant des plantes pionnières colonisant les éboulis rocheux.;free;1;spring;ifrane,scree plants,pioneer,rocks;Plantes résistantes aux mouvements de terrain. Racines puissantes stabilisatrices.;
IFR239;Village de Tizi n'Zegzaou;Ifrane;culture;Village avec greniers collectifs décorés de symboles protecteurs gravés.;free;1.5;morning;tizi n'zegzaou,decorated granaries,symbols;Symbolisme berbère intéressant. Protection magique des récoltes.;
IFR240;Atelier de Restauration de Métal;Ifrane;culture;Atelier spécialisé dans la restauration d'objets en métal anciens.;high;1;afternoon;ifrane,metal restoration,antique,repair;Techniques anti-corrosion. Respect des patines historiques.;
